REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2020/09/10 01:30:00,4476.56,21.20,TRADE
VIC1,2020/09/10 02:00:00,4336.09,9.73,TRADE
VIC1,2020/09/10 02:30:00,4179.69,10.28,TRADE
VIC1,2020/09/10 03:00:00,4049.64,9.32,TRADE
VIC1,2020/09/10 03:30:00,3990.9,5.75,TRADE
VIC1,2020/09/10 04:00:00,4006.27,10.10,TRADE
VIC1,2020/09/10 04:30:00,4051.68,12.07,TRADE
VIC1,2020/09/10 05:00:00,4119.57,14.45,TRADE
VIC1,2020/09/10 05:30:00,4290.92,25.90,TRADE
VIC1,2020/09/10 06:00:00,4481.45,29.50,TRADE
VIC1,2020/09/10 06:30:00,4804.86,34.43,TRADE
VIC1,2020/09/10 07:00:00,5089.17,56.94,TRADE
VIC1,2020/09/10 07:30:00,5189.91,36.59,TRADE
VIC1,2020/09/10 08:00:00,5256.38,34.72,TRADE
VIC1,2020/09/10 08:30:00,5183.31,34.96,TRADE
VIC1,2020/09/10 09:00:00,5014.92,29.21,TRADE
VIC1,2020/09/10 09:30:00,4790.09,25.69,TRADE
VIC1,2020/09/10 10:00:00,4488.09,18.88,TRADE
VIC1,2020/09/10 10:30:00,4266.34,25,TRADE
VIC1,2020/09/10 11:00:00,4106.96,25.04,TRADE
VIC1,2020/09/10 11:30:00,3935.07,19.11,TRADE
VIC1,2020/09/10 12:00:00,3772.49,6.69,TRADE
VIC1,2020/09/10 12:30:00,3832.38,9.82,TRADE
VIC1,2020/09/10 13:00:00,3816.66,6.71,TRADE
VIC1,2020/09/10 13:30:00,3846.13,17.33,TRADE
VIC1,2020/09/10 14:00:00,3859.14,12.76,TRADE
VIC1,2020/09/10 14:30:00,3928.83,14.69,TRADE
VIC1,2020/09/10 15:00:00,4003.17,22.98,TRADE
VIC1,2020/09/10 15:30:00,4089.85,27.25,TRADE
VIC1,2020/09/10 16:00:00,4191.46,28.95,TRADE
VIC1,2020/09/10 16:30:00,4370.51,31.36,TRADE
VIC1,2020/09/10 17:00:00,4651.72,45.03,TRADE
VIC1,2020/09/10 17:30:00,4956.8,84.43,TRADE
VIC1,2020/09/10 18:00:00,5251.66,113.36,TRADE
VIC1,2020/09/10 18:30:00,5473.6,64.70,TRADE
VIC1,2020/09/10 19:00:00,5579.35,55.80,TRADE
VIC1,2020/09/10 19:30:00,5541.14,41.62,TRADE
VIC1,2020/09/10 20:00:00,5368.06,41.53,TRADE
VIC1,2020/09/10 20:30:00,5258.92,36.75,TRADE
VIC1,2020/09/10 21:00:00,5051,34.65,TRADE
VIC1,2020/09/10 21:30:00,4916.16,29.76,TRADE
VIC1,2020/09/10 22:00:00,4737.95,22.73,TRADE
VIC1,2020/09/10 22:30:00,4628.81,31.94,TRADE
VIC1,2020/09/10 23:00:00,4494.6,21.40,TRADE
VIC1,2020/09/10 23:30:00,4715.91,34.22,TRADE
VIC1,2020/09/11 00:00:00,4726.67,33.62,TRADE
VIC1,2020/09/11 00:30:00,4533.27,29.39,TRADE
VIC1,2020/09/11 01:00:00,4376.53,20.56,TRADE
VIC1,2020/09/11 01:30:00,4262.77,27.14,TRADE
VIC1,2020/09/11 02:00:00,4092.12,13.12,TRADE
VIC1,2020/09/11 02:30:00,3920.83,-10.20,TRADE
VIC1,2020/09/11 03:00:00,3836.31,13.95,TRADE
VIC1,2020/09/11 03:30:00,3732.33,-22.15,TRADE
VIC1,2020/09/11 04:00:00,3677.21,-11.01,TRADE
VIC1,2020/09/11 04:30:00,3694.96,-12.20,TRADE
VIC1,2020/09/11 05:00:00,3748.56,-3.59,TRADE
VIC1,2020/09/11 05:30:00,3856.67,-17.91,TRADE
VIC1,2020/09/11 06:00:00,4077.29,6.68,TRADE
VIC1,2020/09/11 06:30:00,4438.98,34.64,TRADE
VIC1,2020/09/11 07:00:00,4702.83,72,TRADE
VIC1,2020/09/11 07:30:00,4767.67,28.62,TRADE
VIC1,2020/09/11 08:00:00,4733.11,30.76,TRADE
VIC1,2020/09/11 08:30:00,4696.13,29.65,TRADE
VIC1,2020/09/11 09:00:00,4504.39,13.25,TRADE
VIC1,2020/09/11 09:30:00,4317.88,-5.29,TRADE
VIC1,2020/09/11 10:00:00,4054.2,10.81,TRADE
VIC1,2020/09/11 10:30:00,3837.78,-4.94,TRADE
VIC1,2020/09/11 11:00:00,3711.09,-26.04,TRADE
VIC1,2020/09/11 11:30:00,3671.81,-31.13,TRADE
VIC1,2020/09/11 12:00:00,3700.47,-27.14,TRADE
VIC1,2020/09/11 12:30:00,3797.1,-12.82,TRADE
VIC1,2020/09/11 13:00:00,3974.27,-2.32,TRADE
VIC1,2020/09/11 13:30:00,4101.92,-2.63,TRADE
VIC1,2020/09/11 14:00:00,4223.52,29.14,TRADE
VIC1,2020/09/11 14:30:00,4311.19,32.88,TRADE
VIC1,2020/09/11 15:00:00,4331.01,28.20,TRADE
VIC1,2020/09/11 15:30:00,4370.24,33.69,TRADE
VIC1,2020/09/11 16:00:00,4474.3,34.23,TRADE
VIC1,2020/09/11 16:30:00,4678.91,31.84,TRADE
VIC1,2020/09/11 17:00:00,4922.7,44.16,TRADE
VIC1,2020/09/11 17:30:00,5148.9,46.98,TRADE
VIC1,2020/09/11 18:00:00,5352.38,83.16,TRADE
VIC1,2020/09/11 18:30:00,5506.13,49.73,TRADE
VIC1,2020/09/11 19:00:00,5619.11,41.68,TRADE
VIC1,2020/09/11 19:30:00,5458.89,35.21,TRADE
VIC1,2020/09/11 20:00:00,5278.03,32.08,TRADE
VIC1,2020/09/11 20:30:00,5136.07,33.60,TRADE
VIC1,2020/09/11 21:00:00,4995.93,33.89,TRADE
VIC1,2020/09/11 21:30:00,4902.45,31.48,TRADE
VIC1,2020/09/11 22:00:00,4807.88,32.83,TRADE
VIC1,2020/09/11 22:30:00,4747.08,44.58,TRADE
VIC1,2020/09/11 23:00:00,4671.38,39.02,TRADE
VIC1,2020/09/11 23:30:00,4804.85,37.40,TRADE
VIC1,2020/09/12 00:00:00,4813.55,36.40,TRADE
VIC1,2020/09/12 00:30:00,4617.85,33.66,TRADE
VIC1,2020/09/12 01:00:00,4400.6,18.93,TRADE
VIC1,2020/09/12 01:30:00,4249.94,10.22,TRADE
VIC1,2020/09/12 02:00:00,4071.01,0.04,TRADE
VIC1,2020/09/12 02:30:00,3897.2,-13.32,TRADE
VIC1,2020/09/12 03:00:00,3789.86,-6.97,TRADE
VIC1,2020/09/12 03:30:00,3724.91,3.18,TRADE
VIC1,2020/09/12 04:00:00,3638.39,0.24,TRADE
VIC1,2020/09/12 04:30:00,3621.45,5.40,TRADE
VIC1,2020/09/12 05:00:00,3663.51,19.98,TRADE
VIC1,2020/09/12 05:30:00,3748.55,26.78,TRADE
VIC1,2020/09/12 06:00:00,3793.88,32.07,TRADE
VIC1,2020/09/12 06:30:00,3961.29,33.15,TRADE
VIC1,2020/09/12 07:00:00,4042.36,35.77,TRADE
VIC1,2020/09/12 07:30:00,4167.88,38.77,TRADE
VIC1,2020/09/12 08:00:00,4277.16,37.35,TRADE
VIC1,2020/09/12 08:30:00,4502.91,39.25,TRADE
VIC1,2020/09/12 09:00:00,4671.07,40.33,TRADE
VIC1,2020/09/12 09:30:00,4745.54,41.17,TRADE
VIC1,2020/09/12 10:00:00,4825.27,40.95,TRADE
VIC1,2020/09/12 10:30:00,4858.2,41.36,TRADE
VIC1,2020/09/12 11:00:00,4823.71,16.21,TRADE
VIC1,2020/09/12 11:30:00,4776.33,32.21,TRADE
VIC1,2020/09/12 12:00:00,4756.69,29.43,TRADE
VIC1,2020/09/12 12:30:00,4792.63,33.76,TRADE
VIC1,2020/09/12 13:00:00,4810.05,36.79,TRADE
VIC1,2020/09/12 13:30:00,4792.21,26.54,TRADE
VIC1,2020/09/12 14:00:00,4741.5,34,TRADE
VIC1,2020/09/12 14:30:00,4709.19,31.92,TRADE
VIC1,2020/09/12 15:00:00,4771.18,34.52,TRADE
VIC1,2020/09/12 15:30:00,4845.9,38.70,TRADE
VIC1,2020/09/12 16:00:00,4958.27,42.54,TRADE
VIC1,2020/09/12 16:30:00,5056.98,43.82,TRADE
VIC1,2020/09/12 17:00:00,5225.87,45.86,TRADE
VIC1,2020/09/12 17:30:00,5434.59,49.69,TRADE
VIC1,2020/09/12 18:00:00,5686.14,57.33,TRADE
VIC1,2020/09/12 18:30:00,5820.72,63.76,TRADE
VIC1,2020/09/12 19:00:00,5781.65,57.69,TRADE
VIC1,2020/09/12 19:30:00,5599.93,52.73,TRADE
VIC1,2020/09/12 20:00:00,5414.08,44.25,TRADE
VIC1,2020/09/12 20:30:00,5242.73,38.42,TRADE
VIC1,2020/09/12 21:00:00,5054.94,44.39,TRADE
VIC1,2020/09/12 21:30:00,4961.7,40.30,TRADE
VIC1,2020/09/12 22:00:00,4891.82,39.06,TRADE
VIC1,2020/09/12 22:30:00,4760.78,39.40,TRADE
VIC1,2020/09/12 23:00:00,4684.72,37.64,TRADE
VIC1,2020/09/12 23:30:00,4812.51,41.05,TRADE
VIC1,2020/09/13 00:00:00,4809.93,40.97,TRADE
VIC1,2020/09/13 00:30:00,4631.02,40.71,TRADE
VIC1,2020/09/13 01:00:00,4479.57,39.98,TRADE
VIC1,2020/09/13 01:30:00,4327.54,36.21,TRADE
VIC1,2020/09/13 02:00:00,4141.77,34.59,TRADE
VIC1,2020/09/13 02:30:00,4011.79,29.72,TRADE
VIC1,2020/09/13 03:00:00,3896.79,28.37,TRADE
VIC1,2020/09/13 03:30:00,3821.05,18.27,TRADE
VIC1,2020/09/13 04:00:00,3755.05,9.19,TRADE
VIC1,2020/09/13 04:30:00,3711.46,9.53,TRADE
VIC1,2020/09/13 05:00:00,3687.86,11.99,TRADE
VIC1,2020/09/13 05:30:00,3714.37,10.45,TRADE
VIC1,2020/09/13 06:00:00,3720.84,10.29,TRADE
VIC1,2020/09/13 06:30:00,3844.84,29.34,TRADE
VIC1,2020/09/13 07:00:00,3875.2,27.76,TRADE
VIC1,2020/09/13 07:30:00,3871.83,17.39,TRADE
VIC1,2020/09/13 08:00:00,3939.64,26.84,TRADE
VIC1,2020/09/13 08:30:00,3987.08,30.52,TRADE
VIC1,2020/09/13 09:00:00,3999.4,29.62,TRADE
VIC1,2020/09/13 09:30:00,3978.32,27,TRADE
VIC1,2020/09/13 10:00:00,3859.56,24.28,TRADE
VIC1,2020/09/13 10:30:00,3784.73,21.55,TRADE
VIC1,2020/09/13 11:00:00,3631.15,16.22,TRADE
VIC1,2020/09/13 11:30:00,3447.19,13.14,TRADE
VIC1,2020/09/13 12:00:00,3257.57,7.93,TRADE
VIC1,2020/09/13 12:30:00,3148.76,6.02,TRADE
VIC1,2020/09/13 13:00:00,3066.14,-2.44,TRADE
VIC1,2020/09/13 13:30:00,2954.96,-5.12,TRADE
VIC1,2020/09/13 14:00:00,2905.97,-16.65,TRADE
VIC1,2020/09/13 14:30:00,2905.38,-19.02,TRADE
VIC1,2020/09/13 15:00:00,2988.87,-3.92,TRADE
VIC1,2020/09/13 15:30:00,3120.89,1.51,TRADE
VIC1,2020/09/13 16:00:00,3329.46,9.46,TRADE
VIC1,2020/09/13 16:30:00,3629.94,12.97,TRADE
VIC1,2020/09/13 17:00:00,4023.81,33.22,TRADE
VIC1,2020/09/13 17:30:00,4436.58,38.44,TRADE
VIC1,2020/09/13 18:00:00,4826.43,47.39,TRADE
VIC1,2020/09/13 18:30:00,5140.45,53.85,TRADE
VIC1,2020/09/13 19:00:00,5293.16,116.62,TRADE
VIC1,2020/09/13 19:30:00,5214.74,48.17,TRADE
VIC1,2020/09/13 20:00:00,5047.96,44.91,TRADE
VIC1,2020/09/13 20:30:00,4906.86,44.06,TRADE
VIC1,2020/09/13 21:00:00,4792.58,42.48,TRADE
VIC1,2020/09/13 21:30:00,4680.96,40.53,TRADE
VIC1,2020/09/13 22:00:00,4572.31,35.06,TRADE
VIC1,2020/09/13 22:30:00,4420.15,34.11,TRADE
VIC1,2020/09/13 23:00:00,4333.21,24.46,TRADE
VIC1,2020/09/13 23:30:00,4526.7,34.06,TRADE
VIC1,2020/09/14 00:00:00,4554.8,36.94,TRADE
VIC1,2020/09/14 00:30:00,4376.58,36.24,TRADE
VIC1,2020/09/14 01:00:00,4242.78,35.50,TRADE
VIC1,2020/09/14 01:30:00,4123.74,26.38,TRADE
VIC1,2020/09/14 02:00:00,3944.06,13.09,TRADE
VIC1,2020/09/14 02:30:00,3806.74,10.55,TRADE
VIC1,2020/09/14 03:00:00,3684.3,10.02,TRADE
VIC1,2020/09/14 03:30:00,3615.38,9.18,TRADE
VIC1,2020/09/14 04:00:00,3552.27,6.11,TRADE
VIC1,2020/09/14 04:30:00,3587.47,13.48,TRADE
VIC1,2020/09/14 05:00:00,3594.61,19.89,TRADE
VIC1,2020/09/14 05:30:00,3760.1,25.52,TRADE
VIC1,2020/09/14 06:00:00,3974.32,24.47,TRADE
VIC1,2020/09/14 06:30:00,4327.44,42.24,TRADE
VIC1,2020/09/14 07:00:00,4621,53.97,TRADE
VIC1,2020/09/14 07:30:00,4728.94,41.98,TRADE
VIC1,2020/09/14 08:00:00,4841.3,39.01,TRADE
VIC1,2020/09/14 08:30:00,4838.12,38.72,TRADE
VIC1,2020/09/14 09:00:00,4744.51,34.42,TRADE
VIC1,2020/09/14 09:30:00,4678.23,31.78,TRADE
VIC1,2020/09/14 10:00:00,4481.13,31.57,TRADE
VIC1,2020/09/14 10:30:00,4304.04,27.93,TRADE
VIC1,2020/09/14 11:00:00,4141.9,30.22,TRADE
VIC1,2020/09/14 11:30:00,4031.77,28.43,TRADE
VIC1,2020/09/14 12:00:00,4052.04,30.45,TRADE
VIC1,2020/09/14 12:30:00,3980.2,22.30,TRADE
VIC1,2020/09/14 13:00:00,3887.31,18.83,TRADE
VIC1,2020/09/14 13:30:00,3804.53,13.52,TRADE
VIC1,2020/09/14 14:00:00,3786.59,25.65,TRADE
VIC1,2020/09/14 14:30:00,3763.5,28.55,TRADE
VIC1,2020/09/14 15:00:00,3807.91,30.73,TRADE
VIC1,2020/09/14 15:30:00,3934.91,32.09,TRADE
VIC1,2020/09/14 16:00:00,4122.93,35.81,TRADE
VIC1,2020/09/14 16:30:00,4333.43,30.72,TRADE
VIC1,2020/09/14 17:00:00,4660.55,38.96,TRADE
VIC1,2020/09/14 17:30:00,5039.48,58.99,TRADE
VIC1,2020/09/14 18:00:00,5447.85,67.11,TRADE
VIC1,2020/09/14 18:30:00,5696.24,147.66,TRADE
VIC1,2020/09/14 19:00:00,5905.16,157.72,TRADE
VIC1,2020/09/14 19:30:00,5818.77,73.69,TRADE
VIC1,2020/09/14 20:00:00,5638.64,60.23,TRADE
VIC1,2020/09/14 20:30:00,5522.96,59.85,TRADE
VIC1,2020/09/14 21:00:00,5419.88,52.30,TRADE
VIC1,2020/09/14 21:30:00,5303.26,47.10,TRADE
VIC1,2020/09/14 22:00:00,5155.53,38.91,TRADE
VIC1,2020/09/14 22:30:00,4944.83,38.89,TRADE
VIC1,2020/09/14 23:00:00,4798.41,33.08,TRADE
VIC1,2020/09/14 23:30:00,5012.78,40.57,TRADE
VIC1,2020/09/15 00:00:00,4982.21,40.37,TRADE
VIC1,2020/09/15 00:30:00,4797.28,37.71,TRADE
VIC1,2020/09/15 01:00:00,4636.76,37.23,TRADE
VIC1,2020/09/15 01:30:00,4495.51,34.40,TRADE
VIC1,2020/09/15 02:00:00,4308.67,35.59,TRADE
VIC1,2020/09/15 02:30:00,4185.31,32.20,TRADE
VIC1,2020/09/15 03:00:00,4103.55,22.04,TRADE
VIC1,2020/09/15 03:30:00,4059.29,27.30,TRADE
VIC1,2020/09/15 04:00:00,4061.97,29.82,TRADE
VIC1,2020/09/15 04:30:00,4049.17,31.36,TRADE
VIC1,2020/09/15 05:00:00,4111.14,37.72,TRADE
VIC1,2020/09/15 05:30:00,4309.55,38.25,TRADE
VIC1,2020/09/15 06:00:00,4472.88,38.23,TRADE
VIC1,2020/09/15 06:30:00,4814.07,43.58,TRADE
VIC1,2020/09/15 07:00:00,5105,55.50,TRADE
VIC1,2020/09/15 07:30:00,5244.89,44.46,TRADE
VIC1,2020/09/15 08:00:00,5330.92,42.87,TRADE
VIC1,2020/09/15 08:30:00,5352.9,41.96,TRADE
VIC1,2020/09/15 09:00:00,5195.24,38.87,TRADE
VIC1,2020/09/15 09:30:00,4960.3,36.05,TRADE
VIC1,2020/09/15 10:00:00,4653.17,34.71,TRADE
VIC1,2020/09/15 10:30:00,4380.96,32.87,TRADE
VIC1,2020/09/15 11:00:00,4164.87,31.05,TRADE
VIC1,2020/09/15 11:30:00,4046.36,32.38,TRADE
VIC1,2020/09/15 12:00:00,3980.62,31.44,TRADE
VIC1,2020/09/15 12:30:00,3891.11,27,TRADE
VIC1,2020/09/15 13:00:00,3880.65,31.23,TRADE
VIC1,2020/09/15 13:30:00,3819.74,30.64,TRADE
VIC1,2020/09/15 14:00:00,3844.32,30.41,TRADE
VIC1,2020/09/15 14:30:00,3849.17,34.49,TRADE
VIC1,2020/09/15 15:00:00,3928.69,34.16,TRADE
VIC1,2020/09/15 15:30:00,4066.77,33.36,TRADE
VIC1,2020/09/15 16:00:00,4274.14,35.81,TRADE
VIC1,2020/09/15 16:30:00,4481.05,35.80,TRADE
VIC1,2020/09/15 17:00:00,4783.25,38.51,TRADE
VIC1,2020/09/15 17:30:00,5127.16,51.65,TRADE
VIC1,2020/09/15 18:00:00,5517.46,57.60,TRADE
VIC1,2020/09/15 18:30:00,5821.55,73.10,TRADE
VIC1,2020/09/15 19:00:00,6006.36,119.15,TRADE
VIC1,2020/09/15 19:30:00,5962.82,62.41,TRADE
VIC1,2020/09/15 20:00:00,5843.64,69.03,TRADE
VIC1,2020/09/15 20:30:00,5670.87,62.25,TRADE
VIC1,2020/09/15 21:00:00,5587.7,64.10,TRADE
VIC1,2020/09/15 21:30:00,5442.9,55.80,TRADE
VIC1,2020/09/15 22:00:00,5282.31,45.40,TRADE
VIC1,2020/09/15 22:30:00,5104.5,53.86,TRADE
VIC1,2020/09/15 23:00:00,4928.72,41.30,TRADE
VIC1,2020/09/15 23:30:00,5100.07,45.45,TRADE
VIC1,2020/09/16 00:00:00,5027.34,41.67,TRADE
VIC1,2020/09/16 00:30:00,4805,40.15,TRADE
VIC1,2020/09/16 01:00:00,4651.27,36.92,TRADE
VIC1,2020/09/16 01:30:00,4508.46,35.43,TRADE
VIC1,2020/09/16 02:00:00,4336.92,35.49,TRADE
VIC1,2020/09/16 02:30:00,4196.98,23.92,TRADE
VIC1,2020/09/16 03:00:00,4106.55,15.56,TRADE
VIC1,2020/09/16 03:30:00,4058.91,11.17,TRADE
VIC1,2020/09/16 04:00:00,4002.66,7.06,TRADE
VIC1,2020/09/16 04:30:00,3967.3,1.29,TRADE
VIC1,2020/09/16 05:00:00,3993.26,5.27,TRADE
VIC1,2020/09/16 05:30:00,4176.74,9.32,TRADE
VIC1,2020/09/16 06:00:00,4367.79,26.59,TRADE
VIC1,2020/09/16 06:30:00,4678.93,39.08,TRADE
VIC1,2020/09/16 07:00:00,4931.42,41.50,TRADE
VIC1,2020/09/16 07:30:00,5039.32,36.33,TRADE
VIC1,2020/09/16 08:00:00,5090.95,31.66,TRADE
VIC1,2020/09/16 08:30:00,5085.87,31.20,TRADE
VIC1,2020/09/16 09:00:00,4889.96,13.27,TRADE
VIC1,2020/09/16 09:30:00,4744.33,20.76,TRADE
VIC1,2020/09/16 10:00:00,4473.59,14.55,TRADE
VIC1,2020/09/16 10:30:00,4098.9,-3.70,TRADE
VIC1,2020/09/16 11:00:00,3978.91,-13.12,TRADE
VIC1,2020/09/16 11:30:00,3880.73,-14.01,TRADE
VIC1,2020/09/16 12:00:00,3858.75,-20.11,TRADE
VIC1,2020/09/16 12:30:00,3912,-0.27,TRADE
VIC1,2020/09/16 13:00:00,3877.44,-6.83,TRADE
VIC1,2020/09/16 13:30:00,3870.61,6.40,TRADE
VIC1,2020/09/16 14:00:00,3992.53,29.99,TRADE
VIC1,2020/09/16 14:30:00,4156.02,32.64,TRADE
VIC1,2020/09/16 15:00:00,4342.82,45.24,TRADE
VIC1,2020/09/16 15:30:00,4524.28,44.77,TRADE
VIC1,2020/09/16 16:00:00,4678.09,42.02,TRADE
VIC1,2020/09/16 16:30:00,4725.49,41.80,TRADE
VIC1,2020/09/16 17:00:00,4862.76,47.56,TRADE
VIC1,2020/09/16 17:30:00,5117.32,55.50,TRADE
VIC1,2020/09/16 18:00:00,5388.69,64.37,TRADE
VIC1,2020/09/16 18:30:00,5584.89,114.31,TRADE
VIC1,2020/09/16 19:00:00,5703.78,134.23,TRADE
VIC1,2020/09/16 19:30:00,5525.4,54.68,TRADE
VIC1,2020/09/16 20:00:00,5459.55,59.51,TRADE
VIC1,2020/09/16 20:30:00,5288.28,53.77,TRADE
VIC1,2020/09/16 21:00:00,5160.31,55.21,TRADE
VIC1,2020/09/16 21:30:00,5093.34,51.38,TRADE
VIC1,2020/09/16 22:00:00,4929.15,40,TRADE
VIC1,2020/09/16 22:30:00,4798.69,40.54,TRADE
VIC1,2020/09/16 23:00:00,4750.23,36.68,TRADE
VIC1,2020/09/16 23:30:00,4922.93,38.03,TRADE
VIC1,2020/09/17 00:00:00,4945.66,38.89,TRADE
VIC1,2020/09/17 00:30:00,4721.6,34.94,TRADE
VIC1,2020/09/17 01:00:00,4529.6,34.29,TRADE
VIC1,2020/09/17 01:30:00,4379.49,35.19,TRADE
VIC1,2020/09/17 02:00:00,4215.6,36.43,TRADE
VIC1,2020/09/17 02:30:00,4032.33,36.50,TRADE
VIC1,2020/09/17 03:00:00,3970.31,36.06,TRADE
VIC1,2020/09/17 03:30:00,3927.31,24.86,TRADE
VIC1,2020/09/17 04:00:00,3812.1,8.61,TRADE
VIC1,2020/09/17 04:30:00,3834.83,9.19,TRADE
VIC1,2020/09/17 05:00:00,3887.17,8.38,TRADE
VIC1,2020/09/17 05:30:00,3975.19,19.46,TRADE
VIC1,2020/09/17 06:00:00,4226.5,32.90,TRADE
VIC1,2020/09/17 06:30:00,4552.57,49.49,TRADE
VIC1,2020/09/17 07:00:00,4728.37,40.92,TRADE
VIC1,2020/09/17 07:30:00,4855.89,36.38,TRADE
VIC1,2020/09/17 08:00:00,5062.63,39.27,TRADE
VIC1,2020/09/17 08:30:00,5204.92,38.74,TRADE
VIC1,2020/09/17 09:00:00,5223.84,22.36,TRADE
VIC1,2020/09/17 09:30:00,5112.8,34.30,TRADE
VIC1,2020/09/17 10:00:00,4930.72,30.77,TRADE
VIC1,2020/09/17 10:30:00,4877.33,31.49,TRADE
VIC1,2020/09/17 11:00:00,4885.84,27.20,TRADE
VIC1,2020/09/17 11:30:00,4906.85,27.99,TRADE
VIC1,2020/09/17 12:00:00,4822.18,25.88,TRADE
VIC1,2020/09/17 12:30:00,4829.68,20.18,TRADE
VIC1,2020/09/17 13:00:00,4742.13,20.10,TRADE
VIC1,2020/09/17 13:30:00,4774.65,30.98,TRADE
VIC1,2020/09/17 14:00:00,4763.56,33.96,TRADE
VIC1,2020/09/17 14:30:00,4651,10.51,TRADE
VIC1,2020/09/17 15:00:00,4684.17,23.76,TRADE
VIC1,2020/09/17 15:30:00,4797.8,43.61,TRADE
VIC1,2020/09/17 16:00:00,4829.85,35.38,TRADE
VIC1,2020/09/17 16:30:00,4857.27,32.38,TRADE
VIC1,2020/09/17 17:00:00,5092.62,46.82,TRADE
VIC1,2020/09/17 17:30:00,5304.62,39.33,TRADE
VIC1,2020/09/17 18:00:00,5621.47,50.28,TRADE
VIC1,2020/09/17 18:30:00,5864.72,51.54,TRADE
VIC1,2020/09/17 19:00:00,5935.92,47.33,TRADE
VIC1,2020/09/17 19:30:00,5806.68,45.68,TRADE
VIC1,2020/09/17 20:00:00,5646.13,51.88,TRADE
VIC1,2020/09/17 20:30:00,5488.32,44.22,TRADE
VIC1,2020/09/17 21:00:00,5308.51,38.98,TRADE
VIC1,2020/09/17 21:30:00,5203.06,38.14,TRADE
VIC1,2020/09/17 22:00:00,5043.03,34.07,TRADE
VIC1,2020/09/17 22:30:00,4850.75,40.27,TRADE
VIC1,2020/09/17 23:00:00,4713.91,35.90,TRADE
VIC1,2020/09/17 23:30:00,4855.4,52.63,TRADE
VIC1,2020/09/18 00:00:00,4849.08,41.61,TRADE
VIC1,2020/09/18 00:30:00,4631.51,37.50,TRADE
VIC1,2020/09/18 01:00:00,4463.83,36.42,TRADE
VIC1,2020/09/18 01:30:00,4315.62,35.10,TRADE
VIC1,2020/09/18 02:00:00,4125.3,24.30,TRADE
VIC1,2020/09/18 02:30:00,3988.59,33.78,TRADE
VIC1,2020/09/18 03:00:00,3908.78,15.08,TRADE
VIC1,2020/09/18 03:30:00,3820.47,31.73,TRADE
VIC1,2020/09/18 04:00:00,3811.33,20.76,TRADE
VIC1,2020/09/18 04:30:00,3848.5,32.01,TRADE
VIC1,2020/09/18 05:00:00,3939.54,34.19,TRADE
VIC1,2020/09/18 05:30:00,4093.22,35.92,TRADE
VIC1,2020/09/18 06:00:00,4326.59,36.74,TRADE
VIC1,2020/09/18 06:30:00,4601.61,44.92,TRADE
VIC1,2020/09/18 07:00:00,4830.91,61.65,TRADE
VIC1,2020/09/18 07:30:00,4993.61,51.65,TRADE
VIC1,2020/09/18 08:00:00,5097.9,55.50,TRADE
VIC1,2020/09/18 08:30:00,5204.96,50.65,TRADE
VIC1,2020/09/18 09:00:00,5129.85,35.51,TRADE
VIC1,2020/09/18 09:30:00,4947.48,40.61,TRADE
VIC1,2020/09/18 10:00:00,4739.76,44.67,TRADE
VIC1,2020/09/18 10:30:00,4666.76,35.94,TRADE
VIC1,2020/09/18 11:00:00,4621.88,36.88,TRADE
VIC1,2020/09/18 11:30:00,4630.05,39.67,TRADE
VIC1,2020/09/18 12:00:00,4668.99,39.24,TRADE
VIC1,2020/09/18 12:30:00,4701.04,38.22,TRADE
VIC1,2020/09/18 13:00:00,4647.39,37.83,TRADE
VIC1,2020/09/18 13:30:00,4586.46,41.54,TRADE
VIC1,2020/09/18 14:00:00,4492.31,33.10,TRADE
VIC1,2020/09/18 14:30:00,4531.08,33.49,TRADE
VIC1,2020/09/18 15:00:00,4533.94,35.29,TRADE
VIC1,2020/09/18 15:30:00,4528.9,35.95,TRADE
VIC1,2020/09/18 16:00:00,4566.52,36.29,TRADE
VIC1,2020/09/18 16:30:00,4689.6,32.90,TRADE
VIC1,2020/09/18 17:00:00,4848.31,43.62,TRADE
VIC1,2020/09/18 17:30:00,5060.86,47.28,TRADE
VIC1,2020/09/18 18:00:00,5294.1,53.36,TRADE
VIC1,2020/09/18 18:30:00,5468.85,60.95,TRADE
VIC1,2020/09/18 19:00:00,5592.49,55.50,TRADE
VIC1,2020/09/18 19:30:00,5465.59,50.74,TRADE
VIC1,2020/09/18 20:00:00,5330.53,53.36,TRADE
VIC1,2020/09/18 20:30:00,5220.15,47.99,TRADE
VIC1,2020/09/18 21:00:00,5073.13,39.16,TRADE
VIC1,2020/09/18 21:30:00,4957.71,37.04,TRADE
VIC1,2020/09/18 22:00:00,4804.94,36.77,TRADE
VIC1,2020/09/18 22:30:00,4680.43,49.44,TRADE
VIC1,2020/09/18 23:00:00,4595.86,34.15,TRADE
VIC1,2020/09/18 23:30:00,4745.09,40.58,TRADE
VIC1,2020/09/19 00:00:00,4714.2,34.60,TRADE
VIC1,2020/09/19 00:30:00,4540.35,31.15,TRADE
VIC1,2020/09/19 01:00:00,4353.06,26.19,TRADE
VIC1,2020/09/19 01:30:00,4185.63,6.82,TRADE
VIC1,2020/09/19 02:00:00,4013.76,19.14,TRADE
VIC1,2020/09/19 02:30:00,3789.82,-7.78,TRADE
VIC1,2020/09/19 03:00:00,3708.99,-0.10,TRADE
