REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2020/11/10 02:00:00,3859.61,8.20,TRADE
VIC1,2020/11/10 02:30:00,3739.37,6.62,TRADE
VIC1,2020/11/10 03:00:00,3698.7,-0.67,TRADE
VIC1,2020/11/10 03:30:00,3661.27,8.73,TRADE
VIC1,2020/11/10 04:00:00,3696.41,9.86,TRADE
VIC1,2020/11/10 04:30:00,3760.27,11.82,TRADE
VIC1,2020/11/10 05:00:00,3891.18,11.66,TRADE
VIC1,2020/11/10 05:30:00,4131.65,29.37,TRADE
VIC1,2020/11/10 06:00:00,4345.29,-14.84,TRADE
VIC1,2020/11/10 06:30:00,4594.22,69.47,TRADE
VIC1,2020/11/10 07:00:00,4628.83,31.56,TRADE
VIC1,2020/11/10 07:30:00,4485.59,27.06,TRADE
VIC1,2020/11/10 08:00:00,4422.5,38.10,TRADE
VIC1,2020/11/10 08:30:00,4398.32,38.31,TRADE
VIC1,2020/11/10 09:00:00,4291.65,37.45,TRADE
VIC1,2020/11/10 09:30:00,4194.48,35.98,TRADE
VIC1,2020/11/10 10:00:00,4115.88,34.15,TRADE
VIC1,2020/11/10 10:30:00,4168.85,36.70,TRADE
VIC1,2020/11/10 11:00:00,4233.9,38.12,TRADE
VIC1,2020/11/10 11:30:00,4321.05,42.16,TRADE
VIC1,2020/11/10 12:00:00,4397.86,52.34,TRADE
VIC1,2020/11/10 12:30:00,4483.83,45.62,TRADE
VIC1,2020/11/10 13:00:00,4592.88,46.17,TRADE
VIC1,2020/11/10 13:30:00,4817.84,45.31,TRADE
VIC1,2020/11/10 14:00:00,4989.14,60.19,TRADE
VIC1,2020/11/10 14:30:00,5171.1,62.23,TRADE
VIC1,2020/11/10 15:00:00,5414.58,69.26,TRADE
VIC1,2020/11/10 15:30:00,5732.58,59.95,TRADE
VIC1,2020/11/10 16:00:00,6002.6,51.83,TRADE
VIC1,2020/11/10 16:30:00,6194.09,54.87,TRADE
VIC1,2020/11/10 17:00:00,6423.44,70.86,TRADE
VIC1,2020/11/10 17:30:00,6528.43,64.44,TRADE
VIC1,2020/11/10 18:00:00,6548.33,70,TRADE
VIC1,2020/11/10 18:30:00,6438.71,71.33,TRADE
VIC1,2020/11/10 19:00:00,6240.56,79.78,TRADE
VIC1,2020/11/10 19:30:00,6040.15,62.29,TRADE
VIC1,2020/11/10 20:00:00,5945.34,51.32,TRADE
VIC1,2020/11/10 20:30:00,5706.92,50.10,TRADE
VIC1,2020/11/10 21:00:00,5464.92,45.11,TRADE
VIC1,2020/11/10 21:30:00,5153.9,47.46,TRADE
VIC1,2020/11/10 22:00:00,4833,42.67,TRADE
VIC1,2020/11/10 22:30:00,4628.45,53,TRADE
VIC1,2020/11/10 23:00:00,4523.28,49.96,TRADE
VIC1,2020/11/10 23:30:00,4678.2,50.79,TRADE
VIC1,2020/11/11 00:00:00,4593.27,43.27,TRADE
VIC1,2020/11/11 00:30:00,4408.65,29.48,TRADE
VIC1,2020/11/11 01:00:00,4255.79,8.13,TRADE
VIC1,2020/11/11 01:30:00,4146.69,1,TRADE
VIC1,2020/11/11 02:00:00,3995.89,11.35,TRADE
VIC1,2020/11/11 02:30:00,3925.53,19.61,TRADE
VIC1,2020/11/11 03:00:00,3896.78,22.81,TRADE
VIC1,2020/11/11 03:30:00,3909.45,36.51,TRADE
VIC1,2020/11/11 04:00:00,3961.78,36.44,TRADE
VIC1,2020/11/11 04:30:00,4009.08,40.19,TRADE
VIC1,2020/11/11 05:00:00,4168.31,39.17,TRADE
VIC1,2020/11/11 05:30:00,4341.27,42.57,TRADE
VIC1,2020/11/11 06:00:00,4612.94,63.68,TRADE
VIC1,2020/11/11 06:30:00,4963.7,63.47,TRADE
VIC1,2020/11/11 07:00:00,5139.88,65.66,TRADE
VIC1,2020/11/11 07:30:00,5170.37,44.10,TRADE
VIC1,2020/11/11 08:00:00,5213,45.24,TRADE
VIC1,2020/11/11 08:30:00,5212.75,39.64,TRADE
VIC1,2020/11/11 09:00:00,5246.9,49.39,TRADE
VIC1,2020/11/11 09:30:00,5307.41,43.15,TRADE
VIC1,2020/11/11 10:00:00,5273.78,39.55,TRADE
VIC1,2020/11/11 10:30:00,5281.5,33.97,TRADE
VIC1,2020/11/11 11:00:00,5293.6,47.06,TRADE
VIC1,2020/11/11 11:30:00,5328.77,48.72,TRADE
VIC1,2020/11/11 12:00:00,5397.87,46.97,TRADE
VIC1,2020/11/11 12:30:00,5378.26,40.51,TRADE
VIC1,2020/11/11 13:00:00,5388.66,42.28,TRADE
VIC1,2020/11/11 13:30:00,5520.71,45.07,TRADE
VIC1,2020/11/11 14:00:00,5498.61,42.49,TRADE
VIC1,2020/11/11 14:30:00,5431.96,41.76,TRADE
VIC1,2020/11/11 15:00:00,5526.57,39.69,TRADE
VIC1,2020/11/11 15:30:00,5534.84,50.29,TRADE
VIC1,2020/11/11 16:00:00,5475.69,62,TRADE
VIC1,2020/11/11 16:30:00,5485.51,60.61,TRADE
VIC1,2020/11/11 17:00:00,5633.29,53.65,TRADE
VIC1,2020/11/11 17:30:00,5589.97,40.91,TRADE
VIC1,2020/11/11 18:00:00,5510.59,48.97,TRADE
VIC1,2020/11/11 18:30:00,5391.26,63.06,TRADE
VIC1,2020/11/11 19:00:00,5269.66,63.94,TRADE
VIC1,2020/11/11 19:30:00,5218.53,61.86,TRADE
VIC1,2020/11/11 20:00:00,5138.91,40.08,TRADE
VIC1,2020/11/11 20:30:00,4986.73,36.72,TRADE
VIC1,2020/11/11 21:00:00,4832.58,49.18,TRADE
VIC1,2020/11/11 21:30:00,4642.08,38.12,TRADE
VIC1,2020/11/11 22:00:00,4497.24,37.93,TRADE
VIC1,2020/11/11 22:30:00,4361.81,48.15,TRADE
VIC1,2020/11/11 23:00:00,4299.9,38.99,TRADE
VIC1,2020/11/11 23:30:00,4515.05,39.59,TRADE
VIC1,2020/11/12 00:00:00,4514.23,38.82,TRADE
VIC1,2020/11/12 00:30:00,4312,35.87,TRADE
VIC1,2020/11/12 01:00:00,4143.04,-24.76,TRADE
VIC1,2020/11/12 01:30:00,3996.62,-13.95,TRADE
VIC1,2020/11/12 02:00:00,3803.64,-8.37,TRADE
VIC1,2020/11/12 02:30:00,3753.1,-36.67,TRADE
VIC1,2020/11/12 03:00:00,3671.32,-15.05,TRADE
VIC1,2020/11/12 03:30:00,3675.71,-23.10,TRADE
VIC1,2020/11/12 04:00:00,3707.92,-29.31,TRADE
VIC1,2020/11/12 04:30:00,3831.52,-17.87,TRADE
VIC1,2020/11/12 05:00:00,3930.14,4.09,TRADE
VIC1,2020/11/12 05:30:00,4183.51,35.71,TRADE
VIC1,2020/11/12 06:00:00,4408.37,39.04,TRADE
VIC1,2020/11/12 06:30:00,4704.18,46.49,TRADE
VIC1,2020/11/12 07:00:00,4761.08,48.22,TRADE
VIC1,2020/11/12 07:30:00,4590.63,35.87,TRADE
VIC1,2020/11/12 08:00:00,4521.93,34.09,TRADE
VIC1,2020/11/12 08:30:00,4499.6,36.02,TRADE
VIC1,2020/11/12 09:00:00,4353.73,33.24,TRADE
VIC1,2020/11/12 09:30:00,4329.21,35.12,TRADE
VIC1,2020/11/12 10:00:00,4324.68,13.62,TRADE
VIC1,2020/11/12 10:30:00,4336.54,28.44,TRADE
VIC1,2020/11/12 11:00:00,4299.05,-3.66,TRADE
VIC1,2020/11/12 11:30:00,4336.79,-11.69,TRADE
VIC1,2020/11/12 12:00:00,4420.23,20.03,TRADE
VIC1,2020/11/12 12:30:00,4367.56,-10.46,TRADE
VIC1,2020/11/12 13:00:00,4439.68,-14.64,TRADE
VIC1,2020/11/12 13:30:00,4528.34,23.52,TRADE
VIC1,2020/11/12 14:00:00,4598.56,37.23,TRADE
VIC1,2020/11/12 14:30:00,4621.47,23.84,TRADE
VIC1,2020/11/12 15:00:00,4673.2,32.68,TRADE
VIC1,2020/11/12 15:30:00,4828.76,35.46,TRADE
VIC1,2020/11/12 16:00:00,4939.58,38.75,TRADE
VIC1,2020/11/12 16:30:00,4996.4,36.53,TRADE
VIC1,2020/11/12 17:00:00,5177.62,45.94,TRADE
VIC1,2020/11/12 17:30:00,5256.12,48.08,TRADE
VIC1,2020/11/12 18:00:00,5226.1,59.90,TRADE
VIC1,2020/11/12 18:30:00,5164.77,39.45,TRADE
VIC1,2020/11/12 19:00:00,5117.5,34.40,TRADE
VIC1,2020/11/12 19:30:00,5108.39,55.27,TRADE
VIC1,2020/11/12 20:00:00,5121.31,49.83,TRADE
VIC1,2020/11/12 20:30:00,4957.75,49.24,TRADE
VIC1,2020/11/12 21:00:00,4787.72,45.67,TRADE
VIC1,2020/11/12 21:30:00,4632.52,37.45,TRADE
VIC1,2020/11/12 22:00:00,4466.14,27.53,TRADE
VIC1,2020/11/12 22:30:00,4396.07,24,TRADE
VIC1,2020/11/12 23:00:00,4334.91,38.29,TRADE
VIC1,2020/11/12 23:30:00,4526.32,47.46,TRADE
VIC1,2020/11/13 00:00:00,4529.79,52.02,TRADE
VIC1,2020/11/13 00:30:00,4394.67,43.09,TRADE
VIC1,2020/11/13 01:00:00,4263.67,29.79,TRADE
VIC1,2020/11/13 01:30:00,4119.33,13.77,TRADE
VIC1,2020/11/13 02:00:00,3990.57,28.37,TRADE
VIC1,2020/11/13 02:30:00,3872.97,13.26,TRADE
VIC1,2020/11/13 03:00:00,3888.71,29.24,TRADE
VIC1,2020/11/13 03:30:00,3854.86,8.10,TRADE
VIC1,2020/11/13 04:00:00,3902.43,9.73,TRADE
VIC1,2020/11/13 04:30:00,4032.42,19.05,TRADE
VIC1,2020/11/13 05:00:00,4204.47,42.35,TRADE
VIC1,2020/11/13 05:30:00,4437.34,46.67,TRADE
VIC1,2020/11/13 06:00:00,4674.72,60.51,TRADE
VIC1,2020/11/13 06:30:00,4969.59,60.38,TRADE
VIC1,2020/11/13 07:00:00,5044.41,74.68,TRADE
VIC1,2020/11/13 07:30:00,4872.08,57.26,TRADE
VIC1,2020/11/13 08:00:00,4774.16,54,TRADE
VIC1,2020/11/13 08:30:00,4687.62,49.62,TRADE
VIC1,2020/11/13 09:00:00,4561.36,85.51,TRADE
VIC1,2020/11/13 09:30:00,4462.98,47.14,TRADE
VIC1,2020/11/13 10:00:00,4448.23,38.04,TRADE
VIC1,2020/11/13 10:30:00,4475.2,35.76,TRADE
VIC1,2020/11/13 11:00:00,4393.56,37.16,TRADE
VIC1,2020/11/13 11:30:00,4344.69,36.49,TRADE
VIC1,2020/11/13 12:00:00,4243.41,34.13,TRADE
VIC1,2020/11/13 12:30:00,4168.06,22.95,TRADE
VIC1,2020/11/13 13:00:00,4199.74,22.06,TRADE
VIC1,2020/11/13 13:30:00,4184.99,34.51,TRADE
VIC1,2020/11/13 14:00:00,4136.48,28.48,TRADE
VIC1,2020/11/13 14:30:00,4103.6,23.43,TRADE
VIC1,2020/11/13 15:00:00,4196.86,32.97,TRADE
VIC1,2020/11/13 15:30:00,4293.02,30.71,TRADE
VIC1,2020/11/13 16:00:00,4499.42,35.97,TRADE
VIC1,2020/11/13 16:30:00,4620.84,33.80,TRADE
VIC1,2020/11/13 17:00:00,4779.79,37.51,TRADE
VIC1,2020/11/13 17:30:00,4901.89,36.82,TRADE
VIC1,2020/11/13 18:00:00,4960.71,52.21,TRADE
VIC1,2020/11/13 18:30:00,5006.56,81.74,TRADE
VIC1,2020/11/13 19:00:00,5035.82,67.17,TRADE
VIC1,2020/11/13 19:30:00,5024.26,68.79,TRADE
VIC1,2020/11/13 20:00:00,5024.26,64.69,TRADE
VIC1,2020/11/13 20:30:00,4938.69,54.94,TRADE
VIC1,2020/11/13 21:00:00,4762.21,49.64,TRADE
VIC1,2020/11/13 21:30:00,4639.99,60.69,TRADE
VIC1,2020/11/13 22:00:00,4516.28,49.69,TRADE
VIC1,2020/11/13 22:30:00,4416.35,56.69,TRADE
VIC1,2020/11/13 23:00:00,4360.97,47.59,TRADE
VIC1,2020/11/13 23:30:00,4581.67,60.94,TRADE
VIC1,2020/11/14 00:00:00,4578.62,62.90,TRADE
VIC1,2020/11/14 00:30:00,4379.81,52.88,TRADE
VIC1,2020/11/14 01:00:00,4260.71,52.80,TRADE
VIC1,2020/11/14 01:30:00,4118.87,45.08,TRADE
VIC1,2020/11/14 02:00:00,3993.91,44.73,TRADE
VIC1,2020/11/14 02:30:00,3930.31,56.04,TRADE
VIC1,2020/11/14 03:00:00,3869.32,52.71,TRADE
VIC1,2020/11/14 03:30:00,3863.23,56.98,TRADE
VIC1,2020/11/14 04:00:00,3844.97,54.96,TRADE
VIC1,2020/11/14 04:30:00,3867.99,64.30,TRADE
VIC1,2020/11/14 05:00:00,3957.68,62.08,TRADE
VIC1,2020/11/14 05:30:00,4052.24,67.10,TRADE
VIC1,2020/11/14 06:00:00,4105.59,59.89,TRADE
VIC1,2020/11/14 06:30:00,4235.92,42.40,TRADE
VIC1,2020/11/14 07:00:00,4300.8,37.49,TRADE
VIC1,2020/11/14 07:30:00,4226.94,43.63,TRADE
VIC1,2020/11/14 08:00:00,4184.24,38.55,TRADE
VIC1,2020/11/14 08:30:00,4171.96,42.55,TRADE
VIC1,2020/11/14 09:00:00,4052.13,39.72,TRADE
VIC1,2020/11/14 09:30:00,4005.98,39.34,TRADE
VIC1,2020/11/14 10:00:00,3931.48,38.81,TRADE
VIC1,2020/11/14 10:30:00,3771.42,38.75,TRADE
VIC1,2020/11/14 11:00:00,3689.28,36.17,TRADE
VIC1,2020/11/14 11:30:00,3589.54,34.25,TRADE
VIC1,2020/11/14 12:00:00,3435.01,34.36,TRADE
VIC1,2020/11/14 12:30:00,3412.67,33.39,TRADE
VIC1,2020/11/14 13:00:00,3372.02,36.97,TRADE
VIC1,2020/11/14 13:30:00,3343.7,34.59,TRADE
VIC1,2020/11/14 14:00:00,3257.44,31.12,TRADE
VIC1,2020/11/14 14:30:00,3256.29,25.74,TRADE
VIC1,2020/11/14 15:00:00,3390.39,35.37,TRADE
VIC1,2020/11/14 15:30:00,3586.47,41.44,TRADE
VIC1,2020/11/14 16:00:00,3756.27,38.51,TRADE
VIC1,2020/11/14 16:30:00,3994.8,42.67,TRADE
VIC1,2020/11/14 17:00:00,4298.61,54.71,TRADE
VIC1,2020/11/14 17:30:00,4565.62,61.96,TRADE
VIC1,2020/11/14 18:00:00,4665.55,62.83,TRADE
VIC1,2020/11/14 18:30:00,4716.38,70,TRADE
VIC1,2020/11/14 19:00:00,4709.3,93.44,TRADE
VIC1,2020/11/14 19:30:00,4773.21,107.41,TRADE
VIC1,2020/11/14 20:00:00,4752.01,78.52,TRADE
VIC1,2020/11/14 20:30:00,4687,60.92,TRADE
VIC1,2020/11/14 21:00:00,4576.21,65.28,TRADE
VIC1,2020/11/14 21:30:00,4481.43,54.01,TRADE
VIC1,2020/11/14 22:00:00,4333.59,39.58,TRADE
VIC1,2020/11/14 22:30:00,4254.38,45.24,TRADE
VIC1,2020/11/14 23:00:00,4245.8,40.73,TRADE
VIC1,2020/11/14 23:30:00,4342.46,40.96,TRADE
VIC1,2020/11/15 00:00:00,4320.03,39.87,TRADE
VIC1,2020/11/15 00:30:00,4145.58,43.46,TRADE
VIC1,2020/11/15 01:00:00,4026.53,44.68,TRADE
VIC1,2020/11/15 01:30:00,3878.42,34.24,TRADE
VIC1,2020/11/15 02:00:00,3710.41,4.80,TRADE
VIC1,2020/11/15 02:30:00,3595.72,7.95,TRADE
VIC1,2020/11/15 03:00:00,3528.78,2.23,TRADE
VIC1,2020/11/15 03:30:00,3502.78,-1.98,TRADE
VIC1,2020/11/15 04:00:00,3454.05,-4.42,TRADE
VIC1,2020/11/15 04:30:00,3466.02,-3.68,TRADE
VIC1,2020/11/15 05:00:00,3474.73,8.17,TRADE
VIC1,2020/11/15 05:30:00,3503.27,2.58,TRADE
VIC1,2020/11/15 06:00:00,3535.98,9.12,TRADE
VIC1,2020/11/15 06:30:00,3582.3,4.01,TRADE
VIC1,2020/11/15 07:00:00,3554.87,-29.47,TRADE
VIC1,2020/11/15 07:30:00,3586.67,12.06,TRADE
VIC1,2020/11/15 08:00:00,3781.7,1.75,TRADE
VIC1,2020/11/15 08:30:00,3772.81,-14.21,TRADE
VIC1,2020/11/15 09:00:00,3524.72,-27.05,TRADE
VIC1,2020/11/15 09:30:00,3415.59,11.83,TRADE
VIC1,2020/11/15 10:00:00,3591.82,-10.04,TRADE
VIC1,2020/11/15 10:30:00,3626.85,23.87,TRADE
VIC1,2020/11/15 11:00:00,3628.5,-10.44,TRADE
VIC1,2020/11/15 11:30:00,3531.24,7.34,TRADE
VIC1,2020/11/15 12:00:00,3413.26,-25.76,TRADE
VIC1,2020/11/15 12:30:00,3378.71,-33.06,TRADE
VIC1,2020/11/15 13:00:00,3652.09,32.41,TRADE
VIC1,2020/11/15 13:30:00,3883.02,39.11,TRADE
VIC1,2020/11/15 14:00:00,3900.96,40.21,TRADE
VIC1,2020/11/15 14:30:00,3889.77,37.47,TRADE
VIC1,2020/11/15 15:00:00,4416.99,58.76,TRADE
VIC1,2020/11/15 15:30:00,4707.97,50.39,TRADE
VIC1,2020/11/15 16:00:00,4847.47,57.07,TRADE
VIC1,2020/11/15 16:30:00,4910.83,76.32,TRADE
VIC1,2020/11/15 17:00:00,4951.08,38.83,TRADE
VIC1,2020/11/15 17:30:00,5047.19,46.84,TRADE
VIC1,2020/11/15 18:00:00,5147.69,65.97,TRADE
VIC1,2020/11/15 18:30:00,5145.87,91.31,TRADE
VIC1,2020/11/15 19:00:00,5098.13,71.10,TRADE
VIC1,2020/11/15 19:30:00,5099.85,49.37,TRADE
VIC1,2020/11/15 20:00:00,5139.79,44.75,TRADE
VIC1,2020/11/15 20:30:00,4970.73,48.09,TRADE
VIC1,2020/11/15 21:00:00,4856.6,56.81,TRADE
VIC1,2020/11/15 21:30:00,4724.17,45.69,TRADE
VIC1,2020/11/15 22:00:00,4564.69,39.07,TRADE
VIC1,2020/11/15 22:30:00,4434.75,37.71,TRADE
VIC1,2020/11/15 23:00:00,4424.3,38.80,TRADE
VIC1,2020/11/15 23:30:00,4616.27,41.04,TRADE
VIC1,2020/11/16 00:00:00,4556.05,43.42,TRADE
VIC1,2020/11/16 00:30:00,4389.94,39.03,TRADE
VIC1,2020/11/16 01:00:00,4241.66,34.22,TRADE
VIC1,2020/11/16 01:30:00,4183.96,11.11,TRADE
VIC1,2020/11/16 02:00:00,4071.35,1.87,TRADE
VIC1,2020/11/16 02:30:00,3895.93,-5.57,TRADE
VIC1,2020/11/16 03:00:00,3807.81,10.86,TRADE
VIC1,2020/11/16 03:30:00,3798.89,0.98,TRADE
VIC1,2020/11/16 04:00:00,3811.28,0.51,TRADE
VIC1,2020/11/16 04:30:00,3956.49,16.51,TRADE
VIC1,2020/11/16 05:00:00,4108.67,15.64,TRADE
VIC1,2020/11/16 05:30:00,4232.21,31.24,TRADE
VIC1,2020/11/16 06:00:00,4457.7,55.93,TRADE
VIC1,2020/11/16 06:30:00,4744.55,64.52,TRADE
VIC1,2020/11/16 07:00:00,4730.43,46.93,TRADE
VIC1,2020/11/16 07:30:00,4622.8,26.79,TRADE
VIC1,2020/11/16 08:00:00,4544.29,33.74,TRADE
VIC1,2020/11/16 08:30:00,4410.43,32.32,TRADE
VIC1,2020/11/16 09:00:00,4234.71,17.62,TRADE
VIC1,2020/11/16 09:30:00,4121.44,20.42,TRADE
VIC1,2020/11/16 10:00:00,3979.61,-12.95,TRADE
VIC1,2020/11/16 10:30:00,3912.41,4.59,TRADE
VIC1,2020/11/16 11:00:00,3996.13,18.29,TRADE
VIC1,2020/11/16 11:30:00,3927.88,-9.31,TRADE
VIC1,2020/11/16 12:00:00,3887.62,1.88,TRADE
VIC1,2020/11/16 12:30:00,3892.97,2.83,TRADE
VIC1,2020/11/16 13:00:00,3934.27,2.07,TRADE
VIC1,2020/11/16 13:30:00,3961,-191.13,TRADE
VIC1,2020/11/16 14:00:00,3974.82,-64.48,TRADE
VIC1,2020/11/16 14:30:00,4047.71,4.29,TRADE
VIC1,2020/11/16 15:00:00,4171.58,42.80,TRADE
VIC1,2020/11/16 15:30:00,4333.5,79.67,TRADE
VIC1,2020/11/16 16:00:00,4509.66,37.03,TRADE
VIC1,2020/11/16 16:30:00,4668.76,39.98,TRADE
VIC1,2020/11/16 17:00:00,4874.84,26.55,TRADE
VIC1,2020/11/16 17:30:00,4954.34,2.98,TRADE
VIC1,2020/11/16 18:00:00,4941.34,27.46,TRADE
VIC1,2020/11/16 18:30:00,4968.31,64.93,TRADE
VIC1,2020/11/16 19:00:00,4918.01,54.45,TRADE
VIC1,2020/11/16 19:30:00,4880.28,72.05,TRADE
VIC1,2020/11/16 20:00:00,4866.17,82.27,TRADE
VIC1,2020/11/16 20:30:00,4796.21,64.50,TRADE
VIC1,2020/11/16 21:00:00,4579.65,42.24,TRADE
VIC1,2020/11/16 21:30:00,4472.33,42.20,TRADE
VIC1,2020/11/16 22:00:00,4343.97,37.17,TRADE
VIC1,2020/11/16 22:30:00,4267.49,49.13,TRADE
VIC1,2020/11/16 23:00:00,4209.56,37.84,TRADE
VIC1,2020/11/16 23:30:00,4393.32,45.89,TRADE
VIC1,2020/11/17 00:00:00,4371.67,48.31,TRADE
VIC1,2020/11/17 00:30:00,4218.73,43.13,TRADE
VIC1,2020/11/17 01:00:00,4113.66,45.04,TRADE
VIC1,2020/11/17 01:30:00,4000.09,42.62,TRADE
VIC1,2020/11/17 02:00:00,3904.95,41.72,TRADE
VIC1,2020/11/17 02:30:00,3838.35,41.07,TRADE
VIC1,2020/11/17 03:00:00,3797.93,40.18,TRADE
VIC1,2020/11/17 03:30:00,3806.57,39.88,TRADE
VIC1,2020/11/17 04:00:00,3831.22,42.20,TRADE
VIC1,2020/11/17 04:30:00,3947.97,40.86,TRADE
VIC1,2020/11/17 05:00:00,4103.43,44.49,TRADE
VIC1,2020/11/17 05:30:00,4349.38,57.31,TRADE
VIC1,2020/11/17 06:00:00,4546.04,44.79,TRADE
VIC1,2020/11/17 06:30:00,4793.45,40.98,TRADE
VIC1,2020/11/17 07:00:00,4871.2,42.11,TRADE
VIC1,2020/11/17 07:30:00,4657.35,31.68,TRADE
VIC1,2020/11/17 08:00:00,4537.88,43.04,TRADE
VIC1,2020/11/17 08:30:00,4444.46,43.75,TRADE
VIC1,2020/11/17 09:00:00,4327.77,43.40,TRADE
VIC1,2020/11/17 09:30:00,4218.22,40.32,TRADE
VIC1,2020/11/17 10:00:00,4193.42,38.06,TRADE
VIC1,2020/11/17 10:30:00,4171.44,47.50,TRADE
VIC1,2020/11/17 11:00:00,4109.82,35.10,TRADE
VIC1,2020/11/17 11:30:00,4030.9,37.48,TRADE
VIC1,2020/11/17 12:00:00,4066.27,36.06,TRADE
VIC1,2020/11/17 12:30:00,4118.41,41.25,TRADE
VIC1,2020/11/17 13:00:00,4135.23,44.29,TRADE
VIC1,2020/11/17 13:30:00,4073.56,47.36,TRADE
VIC1,2020/11/17 14:00:00,4048.22,46.97,TRADE
VIC1,2020/11/17 14:30:00,4047.46,51.78,TRADE
VIC1,2020/11/17 15:00:00,4109.45,58.74,TRADE
VIC1,2020/11/17 15:30:00,4218.95,58.04,TRADE
VIC1,2020/11/17 16:00:00,4377.08,44.52,TRADE
VIC1,2020/11/17 16:30:00,4576.54,48.15,TRADE
VIC1,2020/11/17 17:00:00,4860.5,54.14,TRADE
VIC1,2020/11/17 17:30:00,5043.74,52.75,TRADE
VIC1,2020/11/17 18:00:00,5096.84,79.69,TRADE
VIC1,2020/11/17 18:30:00,5112.52,141.60,TRADE
VIC1,2020/11/17 19:00:00,5149.23,76.42,TRADE
VIC1,2020/11/17 19:30:00,5131.36,55.28,TRADE
VIC1,2020/11/17 20:00:00,5150.13,54.51,TRADE
VIC1,2020/11/17 20:30:00,5005.97,50.15,TRADE
VIC1,2020/11/17 21:00:00,4850.69,41.73,TRADE
VIC1,2020/11/17 21:30:00,4638.5,47.58,TRADE
VIC1,2020/11/17 22:00:00,4536.33,40.08,TRADE
VIC1,2020/11/17 22:30:00,4451.63,70.49,TRADE
VIC1,2020/11/17 23:00:00,4381.96,48.30,TRADE
VIC1,2020/11/17 23:30:00,4566.68,57.29,TRADE
VIC1,2020/11/18 00:00:00,4565.62,53.96,TRADE
VIC1,2020/11/18 00:30:00,4392.8,51.66,TRADE
VIC1,2020/11/18 01:00:00,4287.47,55.87,TRADE
VIC1,2020/11/18 01:30:00,4158.07,49.63,TRADE
VIC1,2020/11/18 02:00:00,4055.86,65.47,TRADE
VIC1,2020/11/18 02:30:00,3928.96,64.15,TRADE
VIC1,2020/11/18 03:00:00,3859.29,61.04,TRADE
VIC1,2020/11/18 03:30:00,3871.41,59.36,TRADE
VIC1,2020/11/18 04:00:00,3864.46,57.50,TRADE
VIC1,2020/11/18 04:30:00,3992.37,59.93,TRADE
VIC1,2020/11/18 05:00:00,4135,56.28,TRADE
VIC1,2020/11/18 05:30:00,4373.82,66.04,TRADE
VIC1,2020/11/18 06:00:00,4601.39,67.52,TRADE
VIC1,2020/11/18 06:30:00,4822.83,70,TRADE
VIC1,2020/11/18 07:00:00,4887.57,66.42,TRADE
VIC1,2020/11/18 07:30:00,4702.86,41.92,TRADE
VIC1,2020/11/18 08:00:00,4491.99,42.21,TRADE
VIC1,2020/11/18 08:30:00,4409.5,42.63,TRADE
VIC1,2020/11/18 09:00:00,4222.45,39.08,TRADE
VIC1,2020/11/18 09:30:00,4103.69,39.74,TRADE
VIC1,2020/11/18 10:00:00,4033.38,38.14,TRADE
VIC1,2020/11/18 10:30:00,4019.73,39.36,TRADE
VIC1,2020/11/18 11:00:00,3995.53,39.64,TRADE
VIC1,2020/11/18 11:30:00,4048.37,44.16,TRADE
VIC1,2020/11/18 12:00:00,4076.76,45.79,TRADE
VIC1,2020/11/18 12:30:00,4130.05,48.48,TRADE
VIC1,2020/11/18 13:00:00,4196.28,45.21,TRADE
VIC1,2020/11/18 13:30:00,4312.44,49.71,TRADE
VIC1,2020/11/18 14:00:00,4420.95,50.06,TRADE
VIC1,2020/11/18 14:30:00,4529.16,52.28,TRADE
VIC1,2020/11/18 15:00:00,4710.91,54.22,TRADE
VIC1,2020/11/18 15:30:00,4994.36,74.97,TRADE
VIC1,2020/11/18 16:00:00,5240.51,69.44,TRADE
VIC1,2020/11/18 16:30:00,5502.01,87.01,TRADE
VIC1,2020/11/18 17:00:00,5781.28,196.42,TRADE
VIC1,2020/11/18 17:30:00,5860.21,146.24,TRADE
VIC1,2020/11/18 18:00:00,5945.24,170.64,TRADE
VIC1,2020/11/18 18:30:00,5785.04,77.22,TRADE
VIC1,2020/11/18 19:00:00,5716.34,190.41,TRADE
VIC1,2020/11/18 19:30:00,5574.33,67.60,TRADE
VIC1,2020/11/18 20:00:00,5521.8,65.20,TRADE
VIC1,2020/11/18 20:30:00,5302.49,60.71,TRADE
VIC1,2020/11/18 21:00:00,5093.22,59.86,TRADE
VIC1,2020/11/18 21:30:00,4839.84,66.43,TRADE
VIC1,2020/11/18 22:00:00,4629.44,60.49,TRADE
VIC1,2020/11/18 22:30:00,4491.09,69.06,TRADE
VIC1,2020/11/18 23:00:00,4398.93,44.01,TRADE
VIC1,2020/11/18 23:30:00,4541.58,44.93,TRADE
VIC1,2020/11/19 00:00:00,4499.89,82.19,TRADE
VIC1,2020/11/19 00:30:00,4318.8,49.97,TRADE
VIC1,2020/11/19 01:00:00,4175.23,46.10,TRADE
VIC1,2020/11/19 01:30:00,4051.07,40.89,TRADE
VIC1,2020/11/19 02:00:00,3886.46,37.67,TRADE
VIC1,2020/11/19 02:30:00,3811.21,36.69,TRADE
VIC1,2020/11/19 03:00:00,3767.15,34.24,TRADE
VIC1,2020/11/19 03:30:00,3800.58,34.54,TRADE
