"timestamp","solar","powerProduction"
2020-11-29 09:15:00,"Solar0",0.10835
2020-11-29 09:30:00,"Solar0",0.0137999999999999
2020-11-29 09:45:00,"Solar0",0.0141
2020-11-29 10:00:00,"Solar0",0.0118
2020-11-29 10:15:00,"Solar0",0.0107
2020-11-29 10:30:00,"Solar0",0.01015
2020-11-29 10:45:00,"Solar0",0.0103
2020-11-29 11:00:00,"Solar0",0.01025
2020-11-29 11:15:00,"Solar0",0.01025
2020-11-29 11:30:00,"Solar0",0.0113
2020-11-29 11:45:00,"Solar0",0.01195
2020-11-29 12:00:00,"Solar0",0.012
2020-11-29 12:15:00,"Solar0",0.01165
2020-11-29 12:30:00,"Solar0",0.0107
2020-11-29 12:45:00,"Solar0",0.01065
2020-11-29 13:00:00,"Solar0",0.01125
2020-11-29 13:15:00,"Solar0",0.0109
2020-11-29 13:30:00,"Solar0",0.0112
2020-11-29 13:45:00,"Solar0",0.0115
2020-11-29 14:00:00,"Solar0",0.01095
2020-11-29 14:15:00,"Solar0",0.01175
2020-11-29 14:30:00,"Solar0",0.0114
2020-11-29 14:45:00,"Solar0",0.0116
2020-11-29 15:00:00,"Solar0",0.0111
2020-11-29 15:15:00,"Solar0",0.01095
2020-11-29 15:30:00,"Solar0",0.01095
2020-11-29 15:45:00,"Solar0",0.0108
2020-11-29 16:00:00,"Solar0",0.01055
2020-11-29 16:15:00,"Solar0",0.01055
2020-11-29 16:30:00,"Solar0",0.01055
2020-11-29 16:45:00,"Solar0",0.01085
2020-11-29 17:00:00,"Solar0",0.0109
2020-11-29 17:15:00,"Solar0",0.01065
2020-11-29 17:30:00,"Solar0",0.01015
2020-11-29 17:45:00,"Solar0",0.01025
2020-11-29 18:00:00,"Solar0",0.01025
2020-11-29 18:15:00,"Solar0",0.01005
2020-11-29 18:30:00,"Solar0",0.00999999999999994
2020-11-29 18:45:00,"Solar0",0.00999999999999992
2020-11-29 19:00:00,"Solar0",0.00999999999999989
2020-11-29 19:15:00,"Solar0",1.00295
2020-11-29 19:30:00,"Solar0",1.92655
2020-11-29 19:45:00,"Solar0",2.85825
2020-11-29 20:00:00,"Solar0",3.48855
2020-11-29 20:15:00,"Solar0",11.81255
2020-11-29 20:30:00,"Solar0",14.0608
2020-11-29 20:45:00,"Solar0",15.8426
2020-11-29 21:00:00,"Solar0",18.0414
2020-11-29 21:15:00,"Solar0",17.08155
2020-11-29 21:30:00,"Solar0",17.427
2020-11-29 21:45:00,"Solar0",21.85635
2020-11-29 22:00:00,"Solar0",24.46345
2020-11-29 22:15:00,"Solar0",22.9507
2020-11-29 22:30:00,"Solar0",33.8316
2020-11-29 22:45:00,"Solar0",35.7401
2020-11-29 23:00:00,"Solar0",36.9008
2020-11-29 23:15:00,"Solar0",36.56575
2020-11-29 23:30:00,"Solar0",36.5014
2020-11-29 23:45:00,"Solar0",36.2289
2020-11-30 00:00:00,"Solar0",36.0946
2020-11-30 00:15:00,"Solar0",36.86705
2020-11-30 00:30:00,"Solar0",37.2398499999999
2020-11-30 00:45:00,"Solar0",37.19125
2020-11-30 01:00:00,"Solar0",39.0005
2020-11-30 01:15:00,"Solar0",38.1437499999999
2020-11-30 01:30:00,"Solar0",40.0280499999999
2020-11-30 01:45:00,"Solar0",40.15455
2020-11-30 02:00:00,"Solar0",37.4407
2020-11-30 02:15:00,"Solar0",34.39475
2020-11-30 02:30:00,"Solar0",32.9319
2020-11-30 02:45:00,"Solar0",34.2923
2020-11-30 03:00:00,"Solar0",34.6719
2020-11-30 03:15:00,"Solar0",33.48065
2020-11-30 03:30:00,"Solar0",31.67605
2020-11-30 03:45:00,"Solar0",31.84815
2020-11-30 04:00:00,"Solar0",28.85375
2020-11-30 04:15:00,"Solar0",26.4418
2020-11-30 04:30:00,"Solar0",26.4524500000001
2020-11-30 04:45:00,"Solar0",26.73515
2020-11-30 05:00:00,"Solar0",25.67055
2020-11-30 05:15:00,"Solar0",24.6516
2020-11-30 05:30:00,"Solar0",24.40365
2020-11-30 05:45:00,"Solar0",24.49735
2020-11-30 06:00:00,"Solar0",25.123
2020-11-30 06:15:00,"Solar0",24.2392
2020-11-30 06:30:00,"Solar0",24.23955
2020-11-30 06:45:00,"Solar0",23.77525
2020-11-30 07:00:00,"Solar0",22.61875
2020-11-30 07:15:00,"Solar0",19.3893
2020-11-30 07:30:00,"Solar0",19.157
2020-11-30 07:45:00,"Solar0",16.90685
2020-11-30 08:00:00,"Solar0",15.13915
2020-11-30 08:15:00,"Solar0",10.49135
2020-11-30 08:30:00,"Solar0",6.88435
2020-11-30 08:45:00,"Solar0",5.25735000000001
2020-11-30 09:00:00,"Solar0",3.434
2020-11-30 09:15:00,"Solar0",1.2716
2020-11-30 09:30:00,"Solar0",0.45165
2020-11-30 09:45:00,"Solar0",0.0340499999999999
2020-11-30 10:00:00,"Solar0",0.013
2020-11-30 10:15:00,"Solar0",0.01265
2020-11-30 10:30:00,"Solar0",0.0124
2020-11-30 10:45:00,"Solar0",0.01255
2020-11-30 11:00:00,"Solar0",0.012
2020-11-30 11:15:00,"Solar0",0.01225
2020-11-30 11:30:00,"Solar0",0.0122
2020-11-30 11:45:00,"Solar0",0.0109
2020-11-30 12:00:00,"Solar0",0.0104
2020-11-30 12:15:00,"Solar0",0.01045
2020-11-30 12:30:00,"Solar0",0.0104
2020-11-30 12:45:00,"Solar0",0.01085
2020-11-30 13:00:00,"Solar0",0.01045
2020-11-30 13:15:00,"Solar0",0.01065
2020-11-30 13:30:00,"Solar0",0.01075
2020-11-30 13:45:00,"Solar0",0.0107
2020-11-30 14:00:00,"Solar0",0.01055
2020-11-30 14:15:00,"Solar0",0.01055
2020-11-30 14:30:00,"Solar0",0.0103
2020-11-30 14:45:00,"Solar0",0.0103
2020-11-30 15:00:00,"Solar0",0.01075
2020-11-30 15:15:00,"Solar0",0.0103
2020-11-30 15:30:00,"Solar0",0.0103
2020-11-30 15:45:00,"Solar0",0.0103
2020-11-30 16:00:00,"Solar0",0.0103
2020-11-30 16:15:00,"Solar0",0.01015
2020-11-30 16:30:00,"Solar0",0.01
2020-11-30 16:45:00,"Solar0",0.01
2020-11-30 17:00:00,"Solar0",0.011
2020-11-30 17:15:00,"Solar0",0.0116
2020-11-30 17:30:00,"Solar0",0.0116
2020-11-30 17:45:00,"Solar0",0.0116
2020-11-30 18:00:00,"Solar0",0.0117
2020-11-30 18:15:00,"Solar0",0.0116
2020-11-30 18:30:00,"Solar0",0.0116
2020-11-30 18:45:00,"Solar0",0.0116
2020-11-30 19:00:00,"Solar0",0.0117
2020-11-30 19:15:00,"Solar0",1.0205
2020-11-30 19:30:00,"Solar0",1.46595
2020-11-30 19:45:00,"Solar0",2.43475
2020-11-30 20:00:00,"Solar0",2.9936
2020-11-30 20:15:00,"Solar0",9.04065000000001
2020-11-30 20:30:00,"Solar0",10.309
2020-11-30 20:45:00,"Solar0",13.33715
2020-11-30 21:00:00,"Solar0",15.9526
2020-11-30 21:15:00,"Solar0",18.54865
2020-11-30 21:30:00,"Solar0",24.23155
2020-11-30 21:45:00,"Solar0",23.43725
2020-11-30 22:00:00,"Solar0",20.1384
2020-11-30 22:15:00,"Solar0",21.97075
2020-11-30 22:30:00,"Solar0",24.3244
2020-11-30 22:45:00,"Solar0",23.5711
2020-11-30 23:00:00,"Solar0",22.6318
2020-11-30 23:15:00,"Solar0",22.78725
2020-11-30 23:30:00,"Solar0",23.2218
2020-11-30 23:45:00,"Solar0",17.24935
2020-10-01 00:00:00,"Solar0",35.88195
2020-10-01 00:15:00,"Solar0",36.8954
2020-10-01 00:30:00,"Solar0",37.52435
2020-10-01 00:45:00,"Solar0",37.40695
2020-10-01 01:00:00,"Solar0",37.86445
2020-10-01 01:15:00,"Solar0",37.7312
2020-10-01 01:30:00,"Solar0",37.64695
2020-10-01 01:45:00,"Solar0",38.04705
2020-10-01 02:00:00,"Solar0",37.0985
2020-10-01 02:15:00,"Solar0",35.1481
2020-10-01 02:30:00,"Solar0",34.26655
2020-10-01 02:45:00,"Solar0",33.94595
2020-10-01 03:00:00,"Solar0",33.8729
2020-10-01 03:15:00,"Solar0",33.42085
2020-10-01 03:30:00,"Solar0",34.26145
2020-10-01 03:45:00,"Solar0",35.2484
2020-10-01 04:00:00,"Solar0",33.1571000000001
2020-10-01 04:15:00,"Solar0",31.8029
2020-10-01 04:30:00,"Solar0",31.60115
2020-10-01 04:45:00,"Solar0",31.0961
2020-10-01 05:00:00,"Solar0",28.09975
2020-10-01 05:15:00,"Solar0",25.51235
2020-10-01 05:30:00,"Solar0",24.0468
2020-10-01 05:45:00,"Solar0",22.48245
2020-10-01 06:00:00,"Solar0",19.81255
2020-10-01 06:15:00,"Solar0",17.50715
2020-10-01 06:30:00,"Solar0",13.04965
2020-10-01 06:45:00,"Solar0",9.40914999999999
2020-10-01 07:00:00,"Solar0",6.00075
2020-10-01 07:15:00,"Solar0",4.66455
2020-10-01 07:30:00,"Solar0",2.3266
2020-10-01 07:45:00,"Solar0",1.3066
2020-10-01 08:00:00,"Solar0",1.045
2020-10-01 08:15:00,"Solar0",0.64845
2020-10-01 08:30:00,"Solar0",0.0642999999999999
2020-10-01 08:45:00,"Solar0",0.0104
2020-10-01 09:00:00,"Solar0",0.0108999999999999
2020-10-01 09:15:00,"Solar0",0.00999999999999992
2020-10-01 09:30:00,"Solar0",0.00999999999999991
2020-10-01 09:45:00,"Solar0",0.00999999999999988
2020-10-01 10:00:00,"Solar0",0.00999999999999987
2020-10-01 10:15:00,"Solar0",0.00999999999999984
2020-10-01 10:30:00,"Solar0",0.00999999999999984
2020-10-01 10:45:00,"Solar0",0.00999999999999984
2020-10-01 11:00:00,"Solar0",0.00999999999999984
2020-10-01 11:15:00,"Solar0",0.00999999999999986
2020-10-01 11:30:00,"Solar0",0.0100499999999999
2020-10-01 11:45:00,"Solar0",0.00999999999999988
2020-10-01 12:00:00,"Solar0",0.0099999999999999
2020-10-01 12:15:00,"Solar0",0.00999999999999988
2020-10-01 12:30:00,"Solar0",0.00999999999999987
2020-10-01 12:45:00,"Solar0",0.00999999999999986
2020-10-01 13:00:00,"Solar0",0.00999999999999984
2020-10-01 13:15:00,"Solar0",0.00999999999999984
2020-10-01 13:30:00,"Solar0",0.00999999999999984
2020-10-01 13:45:00,"Solar0",0.00999999999999984
2020-10-01 14:00:00,"Solar0",0.00999999999999987
2020-10-01 14:15:00,"Solar0",0.00999999999999985
2020-10-01 14:30:00,"Solar0",0.00999999999999985
2020-10-01 14:45:00,"Solar0",0.00999999999999985
2020-10-01 15:00:00,"Solar0",0.00999999999999985
2020-10-01 15:15:00,"Solar0",0.0102499999999999
2020-10-01 15:30:00,"Solar0",0.00999999999999993
2020-10-01 15:45:00,"Solar0",0.00999999999999993
2020-10-01 16:00:00,"Solar0",0.00999999999999994
2020-10-01 16:15:00,"Solar0",0.0100999999999999
2020-10-01 16:30:00,"Solar0",0.00999999999999996
2020-10-01 16:45:00,"Solar0",0.01005
2020-10-01 17:00:00,"Solar0",0.00999999999999996
2020-10-01 17:15:00,"Solar0",0.00999999999999996
2020-10-01 17:30:00,"Solar0",0.01005
2020-10-01 17:45:00,"Solar0",0.0101
2020-10-01 18:00:00,"Solar0",0.01025
2020-10-01 18:15:00,"Solar0",0.0102
2020-10-01 18:30:00,"Solar0",0.01015
2020-10-01 18:45:00,"Solar0",0.0102
2020-10-01 19:00:00,"Solar0",0.01035
2020-10-01 19:15:00,"Solar0",0.01065
2020-10-01 19:30:00,"Solar0",0.01055
2020-10-01 19:45:00,"Solar0",0.370799999999999
2020-10-01 20:00:00,"Solar0",0.574499999999998
2020-10-01 20:15:00,"Solar0",2.3173
2020-10-01 20:30:00,"Solar0",3.30145
2020-10-01 20:45:00,"Solar0",6.45340000000002
2020-10-01 21:00:00,"Solar0",7.03730000000001
2020-10-01 21:15:00,"Solar0",12.54845
2020-10-01 21:30:00,"Solar0",15.41225
2020-10-01 21:45:00,"Solar0",20.17795
2020-10-01 22:00:00,"Solar0",21.8838
2020-10-01 22:15:00,"Solar0",25.33135
2020-10-01 22:30:00,"Solar0",27.06065
2020-10-01 22:45:00,"Solar0",29.95075
2020-10-01 23:00:00,"Solar0",31.9386999999999
2020-10-01 23:15:00,"Solar0",34.2563
2020-10-01 23:30:00,"Solar0",36.86025
2020-10-01 23:45:00,"Solar0",36.583
2020-10-02 00:00:00,"Solar0",37.0568
2020-10-02 00:15:00,"Solar0",38.24205
2020-10-02 00:30:00,"Solar0",38.9711
2020-10-02 00:45:00,"Solar0",38.75955
2020-10-02 01:00:00,"Solar0",39.83515
2020-10-02 01:15:00,"Solar0",39.47055
2020-10-02 01:30:00,"Solar0",39.9675
2020-10-02 01:45:00,"Solar0",40.16025
2020-10-02 02:00:00,"Solar0",38.7512
2020-10-02 02:15:00,"Solar0",37.8796
2020-10-02 02:30:00,"Solar0",37.3624
2020-10-02 02:45:00,"Solar0",37.2819499999999
2020-10-02 03:00:00,"Solar0",36.63745
2020-10-02 03:15:00,"Solar0",36.32565
2020-10-02 03:30:00,"Solar0",34.97305
2020-10-02 03:45:00,"Solar0",32.7951
2020-10-02 04:00:00,"Solar0",29.60955
2020-10-02 04:15:00,"Solar0",27.1198
2020-10-02 04:30:00,"Solar0",27.0004
2020-10-02 04:45:00,"Solar0",26.93745
2020-10-02 05:00:00,"Solar0",26.0514
2020-10-02 05:15:00,"Solar0",25.15745
2020-10-02 05:30:00,"Solar0",25.17035
2020-10-02 05:45:00,"Solar0",23.8998
2020-10-02 06:00:00,"Solar0",20.79305
2020-10-02 06:15:00,"Solar0",19.48645
2020-10-02 06:30:00,"Solar0",19.8868
2020-10-02 06:45:00,"Solar0",18.17995
2020-10-02 07:00:00,"Solar0",12.5619
2020-10-02 07:15:00,"Solar0",9.06955000000001
2020-10-02 07:30:00,"Solar0",4.9935
2020-10-02 07:45:00,"Solar0",4.5592
2020-10-02 08:00:00,"Solar0",2.3245
2020-10-02 08:15:00,"Solar0",1.72315
2020-10-02 08:30:00,"Solar0",0.29305
2020-10-02 08:45:00,"Solar0",0.0366999999999999
2020-10-02 09:00:00,"Solar0",0.0142499999999999
2020-10-02 09:15:00,"Solar0",0.01265
2020-10-02 09:30:00,"Solar0",0.01195
2020-10-02 09:45:00,"Solar0",0.0117
2020-10-02 10:00:00,"Solar0",0.0116
2020-10-02 10:15:00,"Solar0",0.0116
2020-10-02 10:30:00,"Solar0",0.0116
2020-10-02 10:45:00,"Solar0",0.0116
2020-10-02 11:00:00,"Solar0",0.0116
2020-10-02 11:15:00,"Solar0",0.01165
2020-10-02 11:30:00,"Solar0",0.0116
2020-10-02 11:45:00,"Solar0",0.0116
2020-10-02 12:00:00,"Solar0",0.0105
2020-10-02 12:15:00,"Solar0",0.0105
2020-10-02 12:30:00,"Solar0",0.00999999999999998
2020-10-02 12:45:00,"Solar0",0.00999999999999998
2020-10-02 13:00:00,"Solar0",0.00999999999999998
2020-10-02 13:15:00,"Solar0",0.00999999999999998
2020-10-02 13:30:00,"Solar0",0.00999999999999998
2020-10-02 13:45:00,"Solar0",0.01005
2020-10-02 14:00:00,"Solar0",0.01015
2020-10-02 14:15:00,"Solar0",0.0101
2020-10-02 14:30:00,"Solar0",0.0101
2020-10-02 14:45:00,"Solar0",0.00999999999999994
2020-10-02 15:00:00,"Solar0",0.00999999999999994
2020-10-02 15:15:00,"Solar0",0.00999999999999994
2020-10-02 15:30:00,"Solar0",0.00999999999999994
2020-10-02 15:45:00,"Solar0",0.00999999999999994
2020-10-02 16:00:00,"Solar0",0.00999999999999997
2020-10-02 16:15:00,"Solar0",0.0099999999999999
2020-10-02 16:30:00,"Solar0",0.0099999999999999
2020-10-02 16:45:00,"Solar0",0.00999999999999985
2020-10-02 17:00:00,"Solar0",0.00999999999999985
2020-10-02 17:15:00,"Solar0",0.00999999999999985
2020-10-02 17:30:00,"Solar0",0.00999999999999985
2020-10-02 17:45:00,"Solar0",0.00999999999999985
2020-10-02 18:00:00,"Solar0",0.00999999999999987
2020-10-02 18:15:00,"Solar0",0.00999999999999985
2020-10-02 18:30:00,"Solar0",0.00999999999999985
2020-10-02 18:45:00,"Solar0",0.0100499999999999
2020-10-02 19:00:00,"Solar0",0.0099999999999999
2020-10-02 19:15:00,"Solar0",0.00999999999999992
2020-10-02 19:30:00,"Solar0",0.00999999999999992
2020-10-02 19:45:00,"Solar0",0.354099999999999
2020-10-02 20:00:00,"Solar0",0.558199999999999
2020-10-02 20:15:00,"Solar0",2.43525
2020-10-02 20:30:00,"Solar0",3.21295
2020-10-02 20:45:00,"Solar0",6.34030000000001
2020-10-02 21:00:00,"Solar0",6.33895000000001
2020-10-02 21:15:00,"Solar0",13.2342
2020-10-02 21:30:00,"Solar0",16.0342
2020-10-02 21:45:00,"Solar0",18.85345
2020-10-02 22:00:00,"Solar0",18.44765
2020-10-02 22:15:00,"Solar0",21.50925
2020-10-02 22:30:00,"Solar0",24.7179
2020-10-02 22:45:00,"Solar0",25.6374
2020-10-02 23:00:00,"Solar0",26.1212999999999
2020-10-02 23:15:00,"Solar0",28.0413
2020-10-02 23:30:00,"Solar0",35.0394
2020-10-02 23:45:00,"Solar0",35.5301
2020-10-03 00:00:00,"Solar0",35.79075
2020-10-03 00:15:00,"Solar0",36.60805
2020-10-03 00:30:00,"Solar0",36.6529
2020-10-03 00:45:00,"Solar0",37.2494
2020-10-03 01:00:00,"Solar0",39.02935
2020-10-03 01:15:00,"Solar0",38.71275
2020-10-03 01:30:00,"Solar0",39.11055
2020-10-03 01:45:00,"Solar0",38.8897
2020-10-03 02:00:00,"Solar0",37.4318
2020-10-03 02:15:00,"Solar0",35.0269
2020-10-03 02:30:00,"Solar0",34.6551
2020-10-03 02:45:00,"Solar0",35.8248
2020-10-03 03:00:00,"Solar0",35.34475
2020-10-03 03:15:00,"Solar0",35.0109
2020-10-03 03:30:00,"Solar0",33.20605
2020-10-03 03:45:00,"Solar0",32.70245
2020-10-03 04:00:00,"Solar0",30.25045
2020-10-03 04:15:00,"Solar0",26.94065
2020-10-03 04:30:00,"Solar0",26.7488500000001
2020-10-03 04:45:00,"Solar0",27.00845
2020-10-03 05:00:00,"Solar0",25.79235
2020-10-03 05:15:00,"Solar0",24.58235
2020-10-03 05:30:00,"Solar0",22.942
2020-10-03 05:45:00,"Solar0",20.7351
2020-10-03 06:00:00,"Solar0",18.47475
2020-10-03 06:15:00,"Solar0",17.45325
2020-10-03 06:30:00,"Solar0",15.93455
2020-10-03 06:45:00,"Solar0",13.62945
2020-10-03 07:00:00,"Solar0",9.22985000000001
2020-10-03 07:15:00,"Solar0",8.08365000000001
2020-10-03 07:30:00,"Solar0",4.57155
2020-10-03 07:45:00,"Solar0",3.11125
2020-10-03 08:00:00,"Solar0",1.7952
2020-10-03 08:15:00,"Solar0",0.857700000000001
2020-10-03 08:30:00,"Solar0",0.12735
2020-10-03 08:45:00,"Solar0",0.01325
2020-10-03 09:00:00,"Solar0",0.0149999999999999
2020-10-03 09:15:00,"Solar0",0.01235
2020-10-03 09:30:00,"Solar0",0.0123
2020-10-03 09:45:00,"Solar0",0.0121
2020-10-03 10:00:00,"Solar0",0.01185
2020-10-03 10:15:00,"Solar0",0.0122
2020-10-03 10:30:00,"Solar0",0.0123
2020-10-03 10:45:00,"Solar0",0.0128
2020-10-03 11:00:00,"Solar0",0.0128
2020-10-03 11:15:00,"Solar0",0.0115
2020-10-03 11:30:00,"Solar0",0.011
2020-10-03 11:45:00,"Solar0",0.01205
2020-10-03 12:00:00,"Solar0",0.01045
2020-10-03 12:15:00,"Solar0",0.01055
2020-10-03 12:30:00,"Solar0",0.01075
2020-10-03 12:45:00,"Solar0",0.01055
2020-10-03 13:00:00,"Solar0",0.0103
2020-10-03 13:15:00,"Solar0",0.0104
2020-10-03 13:30:00,"Solar0",0.01035
2020-10-03 13:45:00,"Solar0",0.0102
2020-10-03 14:00:00,"Solar0",0.01025
2020-10-03 14:15:00,"Solar0",0.0103
2020-10-03 14:30:00,"Solar0",0.0101
2020-10-03 14:45:00,"Solar0",0.01025
2020-10-03 15:00:00,"Solar0",0.0101
2020-10-03 15:15:00,"Solar0",0.0101
2020-10-03 15:30:00,"Solar0",0.0103
2020-10-03 15:45:00,"Solar0",0.01015
2020-10-03 16:00:00,"Solar0",0.0101
2020-10-03 16:15:00,"Solar0",0.0102
2020-10-03 16:30:00,"Solar0",0.01015
2020-10-03 16:45:00,"Solar0",0.01015
2020-10-03 17:00:00,"Solar0",0.01055
2020-10-03 17:15:00,"Solar0",0.0103
2020-10-03 17:30:00,"Solar0",0.01025
2020-10-03 17:45:00,"Solar0",0.0102
2020-10-03 18:00:00,"Solar0",0.01025
2020-10-03 18:15:00,"Solar0",0.0101
2020-10-03 18:30:00,"Solar0",0.0101
2020-10-03 18:45:00,"Solar0",0.01015
2020-10-03 19:00:00,"Solar0",0.0103
2020-10-03 19:15:00,"Solar0",0.01105
2020-10-03 19:30:00,"Solar0",0.01125
2020-10-03 19:45:00,"Solar0",0.331349999999999
2020-10-03 20:00:00,"Solar0",0.529349999999999
2020-10-03 20:15:00,"Solar0",2.18565
2020-10-03 20:30:00,"Solar0",3.63735
2020-10-03 20:45:00,"Solar0",6.8822
2020-10-03 21:00:00,"Solar0",7.49575
2020-10-03 21:15:00,"Solar0",10.27445
2020-10-03 21:30:00,"Solar0",20.45415
2020-10-03 21:45:00,"Solar0",23.61475
2020-10-03 22:00:00,"Solar0",25.9338
2020-10-03 22:15:00,"Solar0",28.34705
2020-10-03 22:30:00,"Solar0",28.91215
2020-10-03 22:45:00,"Solar0",26.41535
2020-10-03 23:00:00,"Solar0",22.67635
2020-10-03 23:15:00,"Solar0",21.14915
2020-10-03 23:30:00,"Solar0",21.1431
2020-10-03 23:45:00,"Solar0",22.9902
2020-10-04 00:00:00,"Solar0",23.98065
2020-10-04 00:15:00,"Solar0",25.63915
2020-10-04 00:30:00,"Solar0",26.6389
2020-10-04 00:45:00,"Solar0",26.00775
2020-10-04 01:00:00,"Solar0",26.3077
2020-10-04 01:15:00,"Solar0",31.38755
2020-10-04 01:30:00,"Solar0",34.24075
2020-10-04 01:45:00,"Solar0",37.07405
2020-10-04 02:00:00,"Solar0",34.29585
2020-10-04 02:15:00,"Solar0",32.6182
2020-10-04 02:30:00,"Solar0",31.3951
2020-10-04 02:45:00,"Solar0",32.996
2020-10-04 03:00:00,"Solar0",33.1442
2020-10-04 03:15:00,"Solar0",33.17095
2020-10-04 03:30:00,"Solar0",29.61625
2020-10-04 03:45:00,"Solar0",28.6499
2020-10-04 04:00:00,"Solar0",28.12795
2020-10-04 04:15:00,"Solar0",26.7824
2020-10-04 04:30:00,"Solar0",24.46715
2020-10-04 04:45:00,"Solar0",18.827
2020-10-04 05:00:00,"Solar0",19.1805
2020-10-04 05:15:00,"Solar0",18.80365
2020-10-04 05:30:00,"Solar0",18.6848
2020-10-04 05:45:00,"Solar0",17.54595
2020-10-04 06:00:00,"Solar0",16.59965
2020-10-04 06:15:00,"Solar0",15.6927
2020-10-04 06:30:00,"Solar0",11.0429
2020-10-04 06:45:00,"Solar0",9.63080000000001
2020-10-04 07:00:00,"Solar0",9.12455
2020-10-04 07:15:00,"Solar0",8.20705
2020-10-04 07:30:00,"Solar0",5.2674
2020-10-04 07:45:00,"Solar0",4.35815
2020-10-04 08:00:00,"Solar0",1.92095
2020-10-04 08:15:00,"Solar0",0.758450000000001
2020-10-04 08:30:00,"Solar0",0.26555
2020-10-04 08:45:00,"Solar0",0.0254499999999999
2020-10-04 09:00:00,"Solar0",0.0147499999999999
2020-10-04 09:15:00,"Solar0",0.0122
2020-10-04 09:30:00,"Solar0",0.01015
2020-10-04 09:45:00,"Solar0",0.01
2020-10-04 10:00:00,"Solar0",0.01
2020-10-04 10:15:00,"Solar0",0.01005
2020-10-04 10:30:00,"Solar0",0.01
2020-10-04 10:45:00,"Solar0",0.01035
2020-10-04 11:00:00,"Solar0",0.0103
2020-10-04 11:15:00,"Solar0",0.0105
2020-10-04 11:30:00,"Solar0",0.01055
2020-10-04 11:45:00,"Solar0",0.0103
2020-10-04 12:00:00,"Solar0",0.01025
2020-10-04 12:15:00,"Solar0",0.01045
2020-10-04 12:30:00,"Solar0",0.01065
2020-10-04 12:45:00,"Solar0",0.0122
2020-10-04 13:00:00,"Solar0",0.01385
2020-10-04 13:15:00,"Solar0",0.01335
2020-10-04 13:30:00,"Solar0",0.0131
2020-10-04 13:45:00,"Solar0",0.01295
2020-10-04 14:00:00,"Solar0",0.01145
2020-10-04 14:15:00,"Solar0",0.01205
2020-10-04 14:30:00,"Solar0",0.0116
2020-10-04 14:45:00,"Solar0",0.01105
2020-10-04 15:00:00,"Solar0",0.01055
2020-10-04 15:15:00,"Solar0",0.01035
2020-10-04 15:30:00,"Solar0",0.0101
2020-10-04 15:45:00,"Solar0",0.01005
2020-10-04 16:00:00,"Solar0",0.00999999999999999
2020-10-04 16:15:00,"Solar0",0.01005
2020-10-04 16:30:00,"Solar0",0.01005
2020-10-04 16:45:00,"Solar0",0.00999999999999999
2020-10-04 17:00:00,"Solar0",0.00999999999999999
2020-10-04 17:15:00,"Solar0",0.01005
2020-10-04 17:30:00,"Solar0",0.00999999999999999
2020-10-04 17:45:00,"Solar0",0.00999999999999999
2020-10-04 18:00:00,"Solar0",0.0101
2020-10-04 18:15:00,"Solar0",0.01005
2020-10-04 18:30:00,"Solar0",0.0101
2020-10-04 18:45:00,"Solar0",0.00999999999999999
2020-10-04 19:00:00,"Solar0",0.01015
2020-10-04 19:15:00,"Solar0",0.0101
2020-10-04 19:30:00,"Solar0",0.01035
2020-10-04 19:45:00,"Solar0",0.332249999999999
2020-10-04 20:00:00,"Solar0",0.525399999999999
2020-10-04 20:15:00,"Solar0",0.24565
2020-10-04 20:30:00,"Solar0",0.613749999999999
2020-10-04 20:45:00,"Solar0",1.01585
2020-10-04 21:00:00,"Solar0",1.52475
2020-10-04 21:15:00,"Solar0",1.07215
2020-10-04 21:30:00,"Solar0",1.18095
2020-10-04 21:45:00,"Solar0",1.52165
2020-10-04 22:00:00,"Solar0",1.61465
2020-10-04 22:15:00,"Solar0",1.84035
2020-10-04 22:30:00,"Solar0",2.1446
2020-10-04 22:45:00,"Solar0",3.2363
2020-10-04 23:00:00,"Solar0",3.5636
2020-10-04 23:15:00,"Solar0",4.2322
2020-10-04 23:30:00,"Solar0",5.62935
2020-10-04 23:45:00,"Solar0",6.41259999999998
2020-10-05 00:00:00,"Solar0",9.90375
2020-10-05 00:15:00,"Solar0",12.88205
2020-10-05 00:30:00,"Solar0",13.98365
2020-10-05 00:45:00,"Solar0",13.0204
2020-10-05 01:00:00,"Solar0",16.5751
2020-10-05 01:15:00,"Solar0",13.96125
2020-10-05 01:30:00,"Solar0",14.2199
2020-10-05 01:45:00,"Solar0",16.704
2020-10-05 02:00:00,"Solar0",16.9044
2020-10-05 02:15:00,"Solar0",14.05455
2020-10-05 02:30:00,"Solar0",13.44455
2020-10-05 02:45:00,"Solar0",13.45575
2020-10-05 03:00:00,"Solar0",13.4598
2020-10-05 03:15:00,"Solar0",13.10495
2020-10-05 03:30:00,"Solar0",12.6473
2020-10-05 03:45:00,"Solar0",15.98825
2020-10-05 04:00:00,"Solar0",15.6729
2020-10-05 04:15:00,"Solar0",10.8414
2020-10-05 04:30:00,"Solar0",8.2684
2020-10-05 04:45:00,"Solar0",6.747
2020-10-05 05:00:00,"Solar0",6.43460000000001
2020-10-05 05:15:00,"Solar0",6.5886
2020-10-05 05:30:00,"Solar0",6.86455
2020-10-05 05:45:00,"Solar0",6.7093
2020-10-05 06:00:00,"Solar0",6.527
2020-10-05 06:15:00,"Solar0",6.545
2020-10-05 06:30:00,"Solar0",6.11955
2020-10-05 06:45:00,"Solar0",5.8804
